subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,dem,rep,adjusted_dem,adjusted_rep,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Voters,4/23/2018,12/31/2017,1/4/2018,Ipsos,A-,1055,rv,.0976685,0,41.1,34.4,45.56941,38.50082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50757,80149,1/5/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/1/2018,1/5/2018,Ipsos,A-,1355,rv,.1252287,0,41.2,34.6,45.66941,38.70081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50779,80199,1/6/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/2/2018,1/6/2018,Ipsos,A-,1383,rv,.1275295,0,42.2,34.9,46.66941,39.00082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50778,80198,1/7/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/3/2018,1/7/2018,Ipsos,A-,1336,rv,.1228426,0,42.1,34.2,46.56941,38.30082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50777,80197,1/8/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/4/2018,1/5/2018,Morning Consult,"",1988,rv,.4656078,0,44,36,48.34788,36.92483,"","",https://morningconsult.com/wp-content/uploads/2018/01/180102_crosstabs_POLITICO_v1_AP-2.pdf,50770,80176,1/6/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/4/2018,1/8/2018,Ipsos,A-,1345,rv,.1232367,0,43.9,33.5,48.36941,37.60081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50776,80196,1/9/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/5/2018,1/9/2018,Quinnipiac University,A-,1106,rv,.9756002,0,52,35,49.70473,34.78585,"","",https://poll.qu.edu/national/release-detail?ReleaseID=2512,50782,80209,1/10/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/5/2018,1/9/2018,Ipsos,A-,1369,rv,.1249192,0,43.1,34.8,47.56941,38.90081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50793,80219,1/10/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/6/2018,1/10/2018,Ipsos,A-,1320,rv,.119909,0,43,34.7,47.46941,38.80082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50792,80218,1/11/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/5/2018,1/11/2018,McLaughlin & Associates,C-,1000,lv,.6773498,0,45,42,46.92474,39.50409,"","",http://mclaughlinonline.com/2018/01/15/monthly-national-survey-results-january/,50796,80232,1/12/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/8/2018,1/9/2018,YouGov,B,1312,rv,.5342727,0,44,37,49.13651,40.20626,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/wtt95as3fo/econTabReport.pdf,50781,80205,1/10/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/7/2018,1/11/2018,Ipsos,A-,1324,rv,.1196883,0,43.3,33.4,47.76941,37.50082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50791,80217,1/12/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/6/2018,1/11/2018,Greenberg Quinlan Rosner (Democracy Corps),B-,720,lv,1.035978,0,48,40,47.21694,38.76841,"","",http://www.democracycorps.com/attachments/article/1079/Dcorp%20National%20Phone%20Pre-Test%20011118%20FQ_for%20release.pdf,50843,80346,1/12/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/8/2018,1/10/2018,Marist College,A,1092,rv,1.848011,0,46,40,46.14094,40.3175,"","",http://maristpoll.marist.edu/wp-content/misc/usapolls/us180108_PBS_NPR/NPR_PBS%20NewsHour_Marist%20Poll_National%20Nature%20of%20the%20Sample%20and%20Tables_Trump_January%202018.pdf#page=3,50810,80263,1/11/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/8/2018,1/11/2018,Emerson College,B,600,rv,.9293153,0,45.2,40.3,45.29125,39.21147,"","",http://www.emerson.edu/communication-studies/emerson-college-polling-society/latest-polls,50787,80216,1/12/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/8/2018,1/12/2018,Ipsos,A-,1409,rv,.1267304,0,42.6,36.1,47.06941,40.20081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50803,80247,1/13/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/9/2018,1/13/2018,Ipsos,A-,1354,rv,.121161,0,40.9,35.9,45.36941,40.00082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50802,80246,1/14/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/10/2018,1/14/2018,Ipsos,A-,1253,rv,.1115214,0,41,35.2,45.46941,39.30082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50801,80245,1/15/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/10/2018,1/15/2018,Pew Research Center,B+,1215,rv,1.705481,0,53,39,50.80771,39.09832,"","",http://assets.pewresearch.org/wp-content/uploads/sites/5/2018/01/18151440/1-18-2018-Political-report-topline-for-release-FOR-STITCH.pdf,50812,80267,1/16/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/11/2018,1/15/2018,Ipsos,A-,1299,rv,.1149223,0,41.1,35.1,45.56941,39.20081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50800,80244,1/16/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/12/2018,1/16/2018,Quinnipiac University,A-,1212,rv,1.024887,0,50,39,47.70473,38.78585,"","",https://poll.qu.edu/images/polling/us/us01182018_udfn34.pdf/,50807,80265,1/17/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/12/2018,1/16/2018,Ipsos,A-,1309,rv,.1150433,0,40.3,37,44.76941,41.10081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50822,80284,1/17/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/11/2018,1/16/2018,Morning Consult,"",1993,rv,.3914377,0,41,38,45.34788,38.92483,"","",https://morningconsult.com/wp-content/uploads/2018/01/180108_crosstabs_POLITICO_v1_AP-1.pdf,50805,80254,1/17/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/13/2018,1/17/2018,NBC News/Wall Street Journal,A-,765,rv,1.317309,0,49,43,48.03009,41.78244,"","",https://www.scribd.com/document/369546604/18033-NBCWSJ-January-Poll-1-19-18-Release,50816,80296,1/18/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/13/2018,1/17/2018,Ipsos,A-,1258,rv,.1097679,0,40.3,35.2,44.76941,39.30082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50821,80283,1/18/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/14/2018,1/16/2018,YouGov,B,1309,rv,.5316936,0,42,36,47.13651,39.20626,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/gcv50vr08k/econTabReport.pdf,50806,80257,1/17/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/14/2018,1/18/2018,Ipsos,A-,1261,rv,.1091726,0,41.5,35.6,45.96941,39.70081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50820,80282,1/19/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/14/2018,1/18/2018,CNN/SSRS,"",913,rv,1.228174,0,49,44,46.15098,42.51556,"","",http://cdn.cnn.com/cnn/2018/images/01/21/democrats.2018.poll.cnn.pdf,50823,80293,1/19/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/15/2018,1/19/2018,Ipsos,A-,1318,rv,.1131827,0,40.9,35.7,45.36941,39.80082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50837,80310,1/20/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/15/2018,1/18/2018,ABC News/Washington Post,A+,515,lv,1.068604,0,54,40,52.32081,38.74805,"","",http://www.langerresearch.com/wp-content/uploads/1194a32018Midterms.pdf,50826,80328,1/19/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/16/2018,1/20/2018,Ipsos,A-,1776,rv,.1512636,0,41.5,35.1,45.96941,39.20081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50836,80309,1/21/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/17/2018,1/21/2018,Ipsos,A-,2175,rv,.1838268,0,41.2,34.8,45.66941,38.90081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50835,80308,1/22/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/18/2018,1/20/2018,Morning Consult,"",1994,rv,.3727922,0,42,37,46.34788,37.92483,"","",https://morningconsult.com/wp-content/uploads/2018/01/180111_crosstabs_POLITICO_STANDARD_v1_DK-1.pdf,50870,80406,1/21/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/18/2018,1/22/2018,Ipsos,A-,2360,rv,.1980041,0,41.4,35.1,45.86941,39.20081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50834,80307,1/23/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/19/2018,1/23/2018,Ipsos,A-,2442,rv,.2037889,0,42.1,35.3,46.56941,39.40081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50851,80356,1/24/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/20/2018,1/21/2018,Morning Consult,"",1997,rv,.3748015,0,43,37,47.34788,37.92483,"","",https://www.politico.com/f/?id=00000161-1fa8-d52c-abe3-7feac7e60002,50831,80304,1/22/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/19/2018,1/23/2018,Quinnipiac University,A-,1245,rv,1.051775,0,51,38,48.70473,37.78585,"","",https://poll.qu.edu/images/polling/us/us01242018_ufks28.pdf/,50840,80327,1/24/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/21/2018,1/23/2018,Fox News,A,1002,rv,1.730169,0,44,38,43.98401,37.94231,"","",https://andersonrobbins.com/wp-content/uploads/2018/01/012418_national_january-24-release.pdf,50844,80337,1/24/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/20/2018,1/24/2018,Ipsos,A-,2480,rv,.206208,0,42.3,34.7,46.76941,38.80082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50850,80355,1/25/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/21/2018,1/23/2018,YouGov,B,1297,rv,.5272397,0,41,37,46.13651,40.20626,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sqnlgzhr9l/econTabReport.pdf,50839,80326,1/24/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/21/2018,1/25/2018,Ipsos,A-,1960,rv,.1626233,0,41.5,35.2,45.96941,39.30082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50849,80354,1/26/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/22/2018,1/26/2018,Ipsos,A-,1480,rv,.1226216,0,42.1,35.7,46.56941,39.80082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50859,80375,1/27/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/24/2018,1/25/2018,Rasmussen Reports/Pulse Opinion Research,C+,1000,lv,.9720113,0,45,37,45.30667,36.73938,"","",http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot,50853,80361,1/26/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/23/2018,1/27/2018,Ipsos,A-,1562,rv,.1292241,0,42.7,34.7,47.16941,38.80082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50858,80374,1/28/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/24/2018,1/28/2018,Ipsos,A-,1510,rv,.1247571,0,42.2,33.9,46.66941,38.00082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50857,80373,1/29/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/25/2018,1/29/2018,Ipsos,A-,1478,rv,.1219842,0,42.3,35.5,46.76941,39.60081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50856,80372,1/30/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/26/2018,1/30/2018,Ipsos,A-,1522,rv,.1255259,0,41.8,36,46.26941,40.10081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50869,80402,1/31/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/27/2018,1/31/2018,Ipsos,A-,1606,rv,.1324097,0,42.2,35.1,46.66941,39.20081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50868,80401,2/1/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/28/2018,1/30/2018,YouGov,B,1265,rv,.5153272,0,42,37,47.13651,40.20626,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/81kgdte5zw/econTabReport.pdf,50861,80383,1/31/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/28/2018,1/30/2018,Monmouth University,A+,711,rv,1.495296,0,47,45,46.09909,44.03151,"","",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_013118/,50862,80386,1/31/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/28/2018,2/1/2018,Ipsos,A-,1348,rv,.1111544,0,39.9,35.9,44.36941,40.00082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50867,80400,2/2/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/29/2018,2/2/2018,Ipsos,A-,1317,rv,.1086143,0,39.9,35.7,44.36941,39.80082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50879,80425,2/3/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/30/2018,2/3/2018,Ipsos,A-,1870,rv,.154208,0,43.1,34.5,47.56941,38.60081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50878,80424,2/4/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,1/31/2018,2/4/2018,Ipsos,A-,2422,rv,.1998016,0,42.6,34.6,47.06941,38.70081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50877,80423,2/5/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/1/2018,2/4/2018,Morning Consult,"",1985,rv,.3937057,0,42,38,46.34788,38.92483,"","",https://morningconsult.com/wp-content/uploads/2018/02/180126_crosstabs_POLITICO_v1_DK-2.pdf,50881,80435,2/5/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/1/2018,2/5/2018,Ipsos,A-,2582,rv,.2133421,0,42.2,35.6,46.66941,39.70081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50876,80422,2/6/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/2/2018,2/5/2018,Quinnipiac University,A-,1333,rv,1.221416,0,49,40,46.70473,39.78585,"","",https://poll.qu.edu/images/polling/us/us02072018_uefy24.pdf/,50883,80437,2/6/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/2/2018,2/6/2018,Ipsos,A-,2630,rv,.2179762,0,42.4,36.3,46.86941,40.40081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50890,80447,2/7/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/4/2018,2/6/2018,YouGov,B,1313,rv,.5377215,0,43,37,48.13651,40.20626,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/5qt1ka60gv/econTabReport.pdf,50882,80436,2/7/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/2/2018,2/7/2018,Garin-Hart-Yang / Global Strategy Group,"",1001,rv,1.245481,0,46,42,46.25145,41.08888,"","",http://www.mcclatchydc.com/news/politics-government/white-house/article199812624.html,50894,80461,2/8/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/3/2018,2/7/2018,Ipsos,A-,2666,rv,.2220014,0,42.4,36.6,46.86941,40.70081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50889,80446,2/8/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/4/2018,2/8/2018,Ipsos,A-,2141,rv,.1794499,0,40.8,37.8,45.26941,41.90081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50888,80445,2/9/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/5/2018,2/7/2018,Marist College,A,807,rv,1.358748,0,49,38,49.14094,38.3175,"","",http://maristpoll.marist.edu/wp-content/misc/usapolls/us180205/Marist%20Poll_National%20Nature%20of%20the%20Sample%20and%20Tables_February%202018.pdf#page=3,50887,80444,2/8/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/5/2018,2/9/2018,Ipsos,A-,1578,rv,.1332808,0,41.8,37.8,46.26941,41.90081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50898,80473,2/10/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/5/2018,2/9/2018,McLaughlin & Associates,C-,1000,lv,.7274409,0,45,42,46.92474,39.50409,"","",http://mclaughlinonline.com/2018/02/12/1136/,50901,80482,2/10/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/6/2018,2/10/2018,Ipsos,A-,1382,rv,.1176688,0,42.1,36.6,46.56941,40.70081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50897,80472,2/11/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/7/2018,2/11/2018,Ipsos,A-,1256,rv,.1077764,0,41.7,35.7,46.16941,39.80082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50896,80471,2/12/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/8/2018,2/12/2018,Ipsos,A-,1268,rv,.1096134,0,42.5,35,46.96941,39.10081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50895,80470,2/13/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/8/2018,2/12/2018,Morning Consult,"",1985,rv,.3890851,0,38,39,42.34788,39.92483,"","",https://morningconsult.com/wp-content/uploads/2018/02/180207_topline_POLITICO_v1_DK-1.pdf,50900,80481,2/13/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/9/2018,2/11/2018,Public Policy Polling,B+,687,rv,1.080425,0,49,41,47.56857,40.69301,"","",https://www.publicpolicypolling.com/wp-content/uploads/2018/02/PPP_Release_National_21418.pdf,50902,80484,2/12/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/9/2018,2/13/2018,Ipsos,A-,1233,rv,.1072959,0,43.5,34.1,47.96941,38.20081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50910,80501,2/14/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/11/2018,2/13/2018,YouGov,B,1270,rv,.5205648,0,42,38,47.13651,41.20626,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/bs88nyx7rs/econTabReport.pdf,50903,80487,2/14/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/10/2018,2/14/2018,Ipsos,A-,1218,rv,.1065549,0,42,35.8,46.46941,39.90081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50909,80500,2/15/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/11/2018,2/15/2018,Ipsos,A-,1241,rv,.1089736,0,42.1,36.3,46.56941,40.40081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50908,80499,2/16/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/12/2018,2/16/2018,Ipsos,A-,1300,rv,.1144286,0,42.6,37,47.06941,41.10081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50918,80520,2/17/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/13/2018,2/17/2018,Ipsos,A-,1016,rv,.0895547,0,42.3,36.7,46.76941,40.80082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50917,80519,2/18/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/14/2018,2/18/2018,Ipsos,A-,772,rv,.0680508,.0002253,41.7,36.6,46.16941,40.70081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50916,80518,2/19/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/15/2018,2/19/2018,Ipsos,A-,766,rv,.0674594,.0004467,41.5,35.3,45.96941,39.40081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50915,80517,2/20/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/15/2018,2/19/2018,Morning Consult,"",1989,rv,.3714121,.002445,40,38,44.34788,38.92483,"","",https://morningconsult.com/wp-content/uploads/2018/02/180211_crosstabs_POLITICO_v1_DK-1-1-1.pdf,50922,80556,2/20/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/16/2018,2/20/2018,America First,"",1200,rv,1.14219,.0187244,42,37,43.82904,37.6459,"","",https://www.americafirstpolicies.org/data/february-national-toplines/,50983,80645,2/21/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/16/2018,2/19/2018,Harris Interactive,C-,1934,rv,1.021411,.0149976,41,36,42.84244,37.94691,"","",http://harvardharrispoll.com/wp-content/uploads/2018/02/Final_HHP_20Feb2018_RegisteredVoters_Topline_Memo.pdf,50920,80528,2/20/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/16/2018,2/20/2018,Ipsos,A-,876,rv,.0770159,.0007656,42.8,36.4,47.26941,40.50082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50931,80559,2/21/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/16/2018,2/19/2018,Quinnipiac University,A-,1249,rv,1.191172,.0144549,53,38,50.70473,37.78585,"","",https://poll.qu.edu/national/release-detail?ReleaseID=2521,50914,80508,2/20/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/18/2018,2/20/2018,YouGov,B,1297,rv,.5314232,.0072389,43,35,48.13651,38.20626,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/57yxejgrmo/econTabReport.pdf,50923,80532,2/21/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/17/2018,2/21/2018,Ipsos,A-,953,rv,.0835909,.0011095,41.7,34.8,46.16941,38.90081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50930,80558,2/22/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/17/2018,2/22/2018,Tarrance Group,B,1010,lv,1.337209,.0365358,42.5,37.5,44.09674,37.91666,"","",https://americanactionnetwork.org/wp-content/uploads/2018/02/AAN-NN-Memo.docx.pdf,50936,80554,2/23/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/18/2018,2/22/2018,Ipsos,A-,1310,rv,.1145702,.0019047,40.9,35.4,45.36941,39.50082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50929,80557,2/23/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/19/2018,2/23/2018,Ipsos,A-,1733,rv,.1511292,.0030215,40.3,36.1,44.76941,40.20081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50941,80575,2/24/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/20/2018,2/21/2018,Marist College,A,819,rv,1.369941,.0398621,46,39,46.14094,39.3175,"","","http://maristpoll.marist.edu/wp-content/misc/usapolls/us180220/Marist%20Poll_National%20Nature%20of%20the%20Sample%20and%20Tables_February%2023,%202018.pdf#page=3",50927,80540,2/22/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/20/2018,2/24/2018,Suffolk University,B+,1000,rv,1.41068,.0539604,46.9,32.3,46.83239,34.70568,"","",http://www.suffolk.edu/documents/SUPRC/3_1_2018_marginals.pdf,50933,80623,2/25/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/20/2018,2/23/2018,CNN/SSRS,"",909,rv,1.218426,.0403037,54,38,51.15098,36.51556,"","",http://cdn.cnn.com/cnn/2018/images/02/26/rel3b.-.2018.pdf,50932,80551,2/24/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/20/2018,2/24/2018,Ipsos,A-,1739,rv,.1513022,.003536,40.2,36.5,44.66941,40.60081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50940,80574,2/25/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/21/2018,2/25/2018,Ipsos,A-,1606,rv,.1394491,.003732,40.5,36.6,44.96941,40.70081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50939,80573,2/26/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/22/2018,2/26/2018,Morning Consult,"",1992,rv,.3711997,.0108789,41,39,45.34788,39.92483,"","",https://www.politico.com/f/?id=00000161-d99e-da6b-ade9-ffbe99050002,50943,80584,2/27/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/22/2018,2/26/2018,Ipsos,A-,1539,rv,.1333437,.0040245,40.4,36.1,44.86941,40.20081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50938,80572,2/27/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/23/2018,2/27/2018,Ipsos,A-,1378,rv,.1191002,.0040061,41.8,35.3,46.26941,39.40081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50981,80631,2/28/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/24/2018,2/28/2018,Ipsos,A-,1228,rv,.1058133,.00393,43,33.6,47.46941,37.70081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50980,80630,3/1/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/25/2018,2/27/2018,YouGov,B,1290,rv,.5296861,.0199663,40,38,45.13651,41.20626,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/h8n9gvrqyj/econTabReport.pdf,50942,80583,2/28/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/25/2018,3/1/2018,Ipsos,A-,1224,rv,.105036,.0042773,42.9,32.6,47.36941,36.70081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50979,80629,3/2/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/26/2018,3/2/2018,Ipsos,A-,1251,rv,.1067806,.0047409,43.9,32.7,48.36941,36.80082,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50990,80651,3/3/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/27/2018,3/3/2018,Ipsos,A-,1273,rv,.1079728,.0052005,44.6,33.1,49.06941,37.20081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50989,80650,3/4/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,2/28/2018,3/4/2018,Ipsos,A-,1324,rv,.1115087,.0058031,44.4,34,48.86941,38.10081,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,50988,80649,3/5/2018,18:00:20 23 Apr 2018
Voters,4/23/2018,3/1/2018,3/5/2018,Morning Consult,"",1993,rv,.371307,.0196101,44,37,48.34788,37.92483,"","",https://morningconsult.com/wp-content/uploads/2018/03/180303_crosstabs_POLITICO_v1_DK-1.pdf,50991,80665,3/6/2018,18:00:20 23 Apr 2018
